importance,time,link,title,summary
0,20200213,https://udndata.com/ndapp/Story?no=31&page=1&udndbid=udndata&SearchString=qL6szCuk6bTBPj0yMDIwMDIxMyuk6bTBPD0yMDIwMDIxMyuz%2BKdPPcFwpliz%2BHy4Z8DZpOmz%2BHzBcKZYsd%2Bz%2BHxVcGFwZXI%3D&sharepage=50&select=1&kind=2&article_date=2020-02-13&news_id=9524214,新冠肺炎 世衛定名COVID-19,"世界衛生組織（ＷＨＯ）秘書長譚德塞十一日表示，世衛決定將去年十二月在中國大陸首度確認的冠狀病毒疾病正式命名為「19冠狀病毒疾病」（COVID-19），並呼籲各國將此疾病視為「頭號公敵」，因為對全球的威脅可能更甚 
	                    "
0,20200213,https://udndata.com/ndapp/Story?no=32&page=1&udndbid=udndata&SearchString=qL6szCuk6bTBPj0yMDIwMDIxMyuk6bTBPD0yMDIwMDIxMyuz%2BKdPPcFwpliz%2BHy4Z8DZpOmz%2BHzBcKZYsd%2Bz%2BHxVcGFwZXI%3D&sharepage=50&select=1&kind=2&article_date=2020-02-13&news_id=9524212,疫情燒 Q1經濟保四無望 李克強：防大規模裁員,"新冠肺炎（武漢肺炎）衝擊中國大陸經濟，大陸總理李克強前天在國務院常務會議特別提出，要高度關注就業問題，防止大規模裁員。
瑞銀亞洲經濟研究主管與首席中國經濟學家汪濤早前發布的研究報告即認為，受新冠肺炎影 
	                    "
0,20200213,https://udndata.com/ndapp/Story?no=33&page=1&udndbid=udndata&SearchString=qL6szCuk6bTBPj0yMDIwMDIxMyuk6bTBPD0yMDIwMDIxMyuz%2BKdPPcFwpliz%2BHy4Z8DZpOmz%2BHzBcKZYsd%2Bz%2BHxVcGFwZXI%3D&sharepage=50&select=1&kind=2&article_date=2020-02-13&news_id=9524210,鍾南山估 2月下旬高峰 4月結束,"大陸國家衛健委昨指出，大陸新冠肺炎（武漢肺炎）確診近四萬五千例，疫情出現積極變化，新增病例下降，且治癒率上升，大陸國家衛健委高級別專家組長鍾南山預測，新冠肺炎高峰期將在二月中下旬出現，四月可能結束。
 
	                    "
0,20200213,https://udndata.com/ndapp/Story?no=34&page=1&udndbid=udndata&SearchString=qL6szCuk6bTBPj0yMDIwMDIxMyuk6bTBPD0yMDIwMDIxMyuz%2BKdPPcFwpliz%2BHy4Z8DZpOmz%2BHzBcKZYsd%2Bz%2BHxVcGFwZXI%3D&sharepage=50&select=1&kind=2&article_date=2020-02-13&news_id=9524241,眾怒難消 蔡拍板撤回政策止血,"陸委會前天宣布開放已有專案居留證的陸配子女入境，三度加碼設限仍止不住外界反彈，府院高層火速撤回政策止血救火。據了解，府院高層認為，陸委會輕忽社會氛圍，溝通方式無力化解反彈，又未在防疫平台處理，在人民有 
	                    "
0,20200213,https://udndata.com/ndapp/Story?no=35&page=1&udndbid=udndata&SearchString=qL6szCuk6bTBPj0yMDIwMDIxMyuk6bTBPD0yMDIwMDIxMyuz%2BKdPPcFwpliz%2BHy4Z8DZpOmz%2BHzBcKZYsd%2Bz%2BHxVcGFwZXI%3D&sharepage=50&select=1&kind=2&article_date=2020-02-13&news_id=9524110,民眾黨批看報治國 綠委也開砲,"陸委會針對陸配子女是否准許入境，政策一日數變，引發批評，民進黨立委也砲轟，疫情當前，任何開放中國大陸境內人士來台的措施都應更謹慎，避免引起民眾擔憂。民進黨主席卓榮泰則說，政府內部要做一些檢討，以後要更 
	                    "
0,20200213,https://udndata.com/ndapp/Story?no=36&page=1&udndbid=udndata&SearchString=qL6szCuk6bTBPj0yMDIwMDIxMyuk6bTBPD0yMDIwMDIxMyuz%2BKdPPcFwpliz%2BHy4Z8DZpOmz%2BHzBcKZYsd%2Bz%2BHxVcGFwZXI%3D&sharepage=50&select=1&kind=2&article_date=2020-02-13&news_id=9524114,政策一刀切  隔離風險？隔離人道？,"蔡政府以防範新冠肺炎（武漢肺炎）疫情風險及考量我防疫能量為由，對於陸配子女來台政策一日數變，最終仍採最嚴格標準推翻前議。然而，這種一刀切，硬拆散非我國籍陸配子女做法，究竟是隔離風險，還是隔離了人道？
 
	                    "
0,20200213,https://udndata.com/ndapp/Story?no=37&page=1&udndbid=udndata&SearchString=qL6szCuk6bTBPj0yMDIwMDIxMyuk6bTBPD0yMDIwMDIxMyuz%2BKdPPcFwpliz%2BHy4Z8DZpOmz%2BHzBcKZYsd%2Bz%2BHxVcGFwZXI%3D&sharepage=50&select=1&kind=2&article_date=2020-02-13&news_id=9524126,疫情變化快速，防疫政策須作前瞻性部署,"新冠病毒疫情爆發後，台灣從上月廿日成立三級中央流行疫情指揮中心、廿三日升級為二級開設，應對疫情最難掌握的前半個多月，雖有口罩之亂、開學之亂、防疫假爭議、甚至接回武漢台胞紛爭等羈絆，但能嚴守住僅十餘例確 
	                    "
0,20200213,https://udndata.com/ndapp/Story?no=38&page=1&udndbid=udndata&SearchString=qL6szCuk6bTBPj0yMDIwMDIxMyuk6bTBPD0yMDIwMDIxMyuz%2BKdPPcFwpliz%2BHy4Z8DZpOmz%2BHzBcKZYsd%2Bz%2BHxVcGFwZXI%3D&sharepage=50&select=1&kind=2&article_date=2020-02-13&news_id=9524136,菲祭禁飛令 新南向應徹底檢討,"菲律賓政府十日晚間宣布終止對台航班，舉國譁然。對此突如其來舉措，外交部聲稱是菲國衛生單位片面決定。然若仔細推敲，早在本月初菲國政府已將中港澳民眾列入第一波禁止入境名單，且旅行同業公會亦早耳聞台菲即將停 
	                    "
0,20200213,https://udndata.com/ndapp/Story?no=39&page=1&udndbid=udndata&SearchString=qL6szCuk6bTBPj0yMDIwMDIxMyuk6bTBPD0yMDIwMDIxMyuz%2BKdPPcFwpliz%2BHy4Z8DZpOmz%2BHzBcKZYsd%2Bz%2BHxVcGFwZXI%3D&sharepage=50&select=1&kind=2&article_date=2020-02-13&news_id=9524133,汙名化陸配 沒人性,"陸委會原本基於人道考量，宣布陸配子女可入境，但須居家檢疫十四天方案；後來改口，限開放未成年且在大陸無人可照顧者，經專案審查才准入境；但後又因民眾反彈，政府再宣布撤回此案，陸配子女來台遙遙無期。
武漢疫 
	                    "
0,20200213,https://udndata.com/ndapp/Story?no=40&page=1&udndbid=udndata&SearchString=qL6szCuk6bTBPj0yMDIwMDIxMyuk6bTBPD0yMDIwMDIxMyuz%2BKdPPcFwpliz%2BHy4Z8DZpOmz%2BHzBcKZYsd%2Bz%2BHxVcGFwZXI%3D&sharepage=50&select=1&kind=2&article_date=2020-02-13&news_id=9524098,疫情難收拾習強勢集權 弱化地方治理,"柳金財╱佛光大學公共事務學系助理教授（新北市）
新冠肺炎（武漢肺炎）爆發至今已逾四萬例，死亡人數超過ＳＡＲＳ。何以此波疫情肆虐擴散無法有效防控，是否存在防疫技術能力不足，或地方政府隱匿疫情導致群聚感染 
	                    "
0,20200213,https://udndata.com/ndapp/Story?no=41&page=1&udndbid=udndata&SearchString=qL6szCuk6bTBPj0yMDIwMDIxMyuk6bTBPD0yMDIwMDIxMyuz%2BKdPPcFwpliz%2BHy4Z8DZpOmz%2BHzBcKZYsd%2Bz%2BHxVcGFwZXI%3D&sharepage=50&select=1&kind=2&article_date=2020-02-13&news_id=9524097,堵疫情…緩衝期下的恐慌,"新冠肺炎（武漢肺炎）疫情至今已有超過千人死亡，不僅重創全中國防疫機制，也嚴重衝擊其經濟發展及共產黨一黨專政體制。面對具變異性的新型冠狀病毒，台灣及世界各國目前如坐針氈高度警戒及因應。
此病毒起源有來自 
	                    "
0,20200213,https://udndata.com/ndapp/Story?no=42&page=1&udndbid=udndata&SearchString=qL6szCuk6bTBPj0yMDIwMDIxMyuk6bTBPD0yMDIwMDIxMyuz%2BKdPPcFwpliz%2BHy4Z8DZpOmz%2BHzBcKZYsd%2Bz%2BHxVcGFwZXI%3D&sharepage=50&select=1&kind=2&article_date=2020-02-13&news_id=9524096,開學防疫都準備好了嗎？,"再過不到半個月，學校要陸續開學了，但新冠肺炎（武漢肺炎）疫情仍持續延燒，防疫挑戰同樣嚴峻，這次已經準備好如何因應了嗎？
以高中以下學校為例，原訂二月十一日要開學，在疾管署專家建議下，教育部於二月二日宣 
	                    "
0,20200213,https://udndata.com/ndapp/Story?no=43&page=1&udndbid=udndata&SearchString=qL6szCuk6bTBPj0yMDIwMDIxMyuk6bTBPD0yMDIwMDIxMyuz%2BKdPPcFwpliz%2BHy4Z8DZpOmz%2BHzBcKZYsd%2Bz%2BHxVcGFwZXI%3D&sharepage=50&select=1&kind=2&article_date=2020-02-13&news_id=9524006,學生表藝團體賽喊卡 師生傻眼,"新冠肺炎（武漢肺炎）疫情添變數，教育部宣布，近卅萬人次參與的全國學生表演藝術類競賽團體賽今年暫停辦理。
不少樂團師生表示，比賽距今不到兩周，各參賽團體已進入備戰狀態，集訓場地、住宿費早已付清了，如今又 
	                    "
0,20200213,https://udndata.com/ndapp/Story?no=44&page=1&udndbid=udndata&SearchString=qL6szCuk6bTBPj0yMDIwMDIxMyuk6bTBPD0yMDIwMDIxMyuz%2BKdPPcFwpliz%2BHy4Z8DZpOmz%2BHzBcKZYsd%2Bz%2BHxVcGFwZXI%3D&sharepage=50&select=1&kind=2&article_date=2020-02-13&news_id=9524238,外媒：富士康月底前復工5成,"新冠肺炎疫情衝擊中國大陸供應鏈運作，全球緊盯電子業復工情況，指標大廠富士康復工目標優於預期。路透引述未具名消息人士說法報導，鴻海旗下富士康目標為中國大陸工廠在二月底前復工五成，到三月提升至八成。台北經 
	                    "
0,20200213,https://udndata.com/ndapp/Story?no=45&page=1&udndbid=udndata&SearchString=qL6szCuk6bTBPj0yMDIwMDIxMyuk6bTBPD0yMDIwMDIxMyuz%2BKdPPcFwpliz%2BHy4Z8DZpOmz%2BHzBcKZYsd%2Bz%2BHxVcGFwZXI%3D&sharepage=50&select=1&kind=2&article_date=2020-02-13&news_id=9524237,玉山銀抗疫 發起捐款、捐血、關懷,"面對新冠肺炎挑戰，許多醫師、護理師及第一線防疫人員勇於承擔，守護大眾健康。玉山銀行表示，為表達對防疫人員的感謝與支持，玉山人主動發起「向醫師、護理師及第一線防疫人員致敬」專案捐款活動，與玉山金控及玉山 
	                    "
0,20200213,https://udndata.com/ndapp/Story?no=46&page=1&udndbid=udndata&SearchString=qL6szCuk6bTBPj0yMDIwMDIxMyuk6bTBPD0yMDIwMDIxMyuz%2BKdPPcFwpliz%2BHy4Z8DZpOmz%2BHzBcKZYsd%2Bz%2BHxVcGFwZXI%3D&sharepage=50&select=1&kind=2&article_date=2020-02-13&news_id=9524233,急撤陸配子女入境,"新冠肺炎（武漢肺炎）疫情延燒，陸委會前天宣布基於人道考量，有條件讓陸配子女入境，引發民眾反彈後，緊急鎖關設定須專案審查等入境四條件，抗議聲浪仍湧進總統府、行政院、陸委會。在蔡總統指示檢討後，政策急轉彎 
	                    "
0,20200213,https://udndata.com/ndapp/Story?no=47&page=1&udndbid=udndata&SearchString=qL6szCuk6bTBPj0yMDIwMDIxMyuk6bTBPD0yMDIwMDIxMyuz%2BKdPPcFwpliz%2BHy4Z8DZpOmz%2BHzBcKZYsd%2Bz%2BHxVcGFwZXI%3D&sharepage=50&select=1&kind=2&article_date=2020-02-13&news_id=9524336,房市低迷連兩月亮藍燈,"市調機構指出，受疫情、春節、大選影響，1月包括推案量、看屋量、成交量以及廣告量均下滑，房市分數再下探，燈號維持谷底低迷藍燈，已連續兩個月藍燈。
住展雜誌研發長何世昌表示，大陸疫情發生後，房市從一片樂觀急 
	                    "
0,20200213,https://udndata.com/ndapp/Story?no=48&page=1&udndbid=udndata&SearchString=qL6szCuk6bTBPj0yMDIwMDIxMyuk6bTBPD0yMDIwMDIxMyuz%2BKdPPcFwpliz%2BHy4Z8DZpOmz%2BHzBcKZYsd%2Bz%2BHxVcGFwZXI%3D&sharepage=50&select=1&kind=2&article_date=2020-02-13&news_id=9524338,高雄御書房 休店防疫,"大陸疫情對餐飲等許多行業造成衝擊，高雄市苓雅區和平路上受藝文人士歡迎的「御書房生活藝術空間」，自2月6日起停止營業到3月5日，店家在門口貼給顧客看的告示和臉書說明決定店休，是受新冠肺炎影響。
店家在臉書表 
	                    "
0,20200213,https://udndata.com/ndapp/Story?no=49&page=1&udndbid=udndata&SearchString=qL6szCuk6bTBPj0yMDIwMDIxMyuk6bTBPD0yMDIwMDIxMyuz%2BKdPPcFwpliz%2BHy4Z8DZpOmz%2BHzBcKZYsd%2Bz%2BHxVcGFwZXI%3D&sharepage=50&select=1&kind=2&article_date=2020-02-13&news_id=9524403,騰輝 春節好成績 元月營收年增6.1％,"CCL（銅箔基板）廠騰輝電子-KY（6672）今（13）日公布元月營收，月減3.9%，儘管農曆春節工作天數減少影響，但仍較去年同期成長。
騰輝公告1月營收4.44億元，月減3.9%、年增6.1%。騰輝指出，雖然農曆春節假期落在今年 
	                    "
0,20200213,https://udndata.com/ndapp/Story?no=50&page=1&udndbid=udndata&SearchString=qL6szCuk6bTBPj0yMDIwMDIxMyuk6bTBPD0yMDIwMDIxMyuz%2BKdPPcFwpliz%2BHy4Z8DZpOmz%2BHzBcKZYsd%2Bz%2BHxVcGFwZXI%3D&sharepage=50&select=1&kind=2&article_date=2020-02-13&news_id=9524402,亞電 元月營收月減44.9％,"受到農曆春節工作天數減少影響，亞電（4939）元月營收降至0.92億元，月減44.9%、年減34%，展望本季，因應新冠肺炎（武漢肺炎）防疫暫緩開工，預期2月產能將受到影響。
但公司在農曆春節期間完成廠房改裝升級，待復工 
	                    "
0,20200214,https://udndata.com/ndapp/Story?no=1&page=1&udndbid=udndata&SearchString=qL6szCuk6bTBPj0yMDIwMDIxNCuk6bTBPD0yMDIwMDIxNCuz%2BKdPPcFwpliz%2BHy4Z8DZpOmz%2BHzBcKZYsd%2Bz%2BHxVcGFwZXI%3D&sharepage=50&select=1&kind=2&article_date=2020-02-14&news_id=9524677,走過SARS 醫護猶存心理創傷,"2019新冠病毒的爆發，全世界都產生了焦慮潮。對於病患及其健康照顧者醫護人員的精神心理健康產生極大的衝擊。振興醫院精神醫學部主任蘇東平表示，幸好台灣從2003年SARS爆發所學到的防疫抗疫經驗，讓疫情控制得當。他 
	                    "
0,20200214,https://udndata.com/ndapp/Story?no=2&page=1&udndbid=udndata&SearchString=qL6szCuk6bTBPj0yMDIwMDIxNCuk6bTBPD0yMDIwMDIxNCuz%2BKdPPcFwpliz%2BHy4Z8DZpOmz%2BHzBcKZYsd%2Bz%2BHxVcGFwZXI%3D&sharepage=50&select=1&kind=2&article_date=2020-02-14&news_id=9524720,京站下周起 帶空瓶 送卡友 次氯酸水,"受新冠肺炎疫情影響，民眾為避免群聚減少出門逛街，此時口罩、消毒酒精等防疫相關用品最受民眾歡迎，就連「次氯酸水」等消毒用品也跟著熱銷。京站時尚廣場宣布，2月17日起到2月26日，憑Q卡自備空瓶即可免費兌換「氯酸 
	                    "
0,20200214,https://udndata.com/ndapp/Story?no=3&page=1&udndbid=udndata&SearchString=qL6szCuk6bTBPj0yMDIwMDIxNCuk6bTBPD0yMDIwMDIxNCuz%2BKdPPcFwpliz%2BHy4Z8DZpOmz%2BHzBcKZYsd%2Bz%2BHxVcGFwZXI%3D&sharepage=50&select=1&kind=2&article_date=2020-02-14&news_id=9524715,李時剛 情人節巧克力收不完,"KKTV、達騰娛樂BL劇「2020因為愛你」於西洋情人節上檔，韓國演員李時剛特地來台宣傳，不畏新冠肺炎（武漢肺炎）疫情，他認為自己維持健康、多運動提高免疫力，並於出入公眾場合時戴口罩、勤洗手等防護做好，就不需要 
	                    "
0,20200214,https://udndata.com/ndapp/Story?no=4&page=1&udndbid=udndata&SearchString=qL6szCuk6bTBPj0yMDIwMDIxNCuk6bTBPD0yMDIwMDIxNCuz%2BKdPPcFwpliz%2BHy4Z8DZpOmz%2BHzBcKZYsd%2Bz%2BHxVcGFwZXI%3D&sharepage=50&select=1&kind=2&article_date=2020-02-14&news_id=9524728,健身業也中槍 Terry學生剩一半,"新冠肺炎肆虐，Terry（江振愷）和老婆羅美玲育有2子，小兒子才3個月大，因此他更注重防疫，家裡本來就有常備口罩，「疫情爆發才發現，原來家裡的口罩這麼珍貴！」同時也在健身房教課的他，雖然仍照常上課，但他坦言有 
	                    "
0,20200214,https://udndata.com/ndapp/Story?no=5&page=1&udndbid=udndata&SearchString=qL6szCuk6bTBPj0yMDIwMDIxNCuk6bTBPD0yMDIwMDIxNCuz%2BKdPPcFwpliz%2BHy4Z8DZpOmz%2BHzBcKZYsd%2Bz%2BHxVcGFwZXI%3D&sharepage=50&select=1&kind=2&article_date=2020-02-14&news_id=9524872,金門 警光會館定點檢疫 無病例,"金門警光會館近日成為新冠肺炎（武漢肺炎）的「民眾定點居家檢疫安置處」，引起縣民關注，為確保後續旅客使用安全，縣環保局與金沙鎮公所昨天前往消毒。縣府也強調金門目前沒有病例，不必過度恐慌。但兩岸船隻在中國 
	                    "
0,20200214,https://udndata.com/ndapp/Story?no=6&page=1&udndbid=udndata&SearchString=qL6szCuk6bTBPj0yMDIwMDIxNCuk6bTBPD0yMDIwMDIxNCuz%2BKdPPcFwpliz%2BHy4Z8DZpOmz%2BHzBcKZYsd%2Bz%2BHxVcGFwZXI%3D&sharepage=50&select=1&kind=2&article_date=2020-02-14&news_id=9524796,江蘇72條舉措 應答防疫3大題,"眼下，長三角重要成員、經濟大省江蘇，正全力應答保外貿、民營、新經濟「三題」。江蘇是外貿大省，實際利用外資規模十多年居全國第一，2019年實際使用外資總量達257億美元。例如南京海關速推18項措施應對疫情，支持外 
	                    "
0,20200214,https://udndata.com/ndapp/Story?no=7&page=1&udndbid=udndata&SearchString=qL6szCuk6bTBPj0yMDIwMDIxNCuk6bTBPD0yMDIwMDIxNCuz%2BKdPPcFwpliz%2BHy4Z8DZpOmz%2BHzBcKZYsd%2Bz%2BHxVcGFwZXI%3D&sharepage=50&select=1&kind=2&article_date=2020-02-14&news_id=9524795,春節復工「熱不得」,"北京迎來春節後復工，社區、企業、商場等採取各種措施防疫。中國國際貿易中心第三期通過紅外線對進入人員進行體溫檢測。
 
	                    "
0,20200214,https://udndata.com/ndapp/Story?no=8&page=1&udndbid=udndata&SearchString=qL6szCuk6bTBPj0yMDIwMDIxNCuk6bTBPD0yMDIwMDIxNCuz%2BKdPPcFwpliz%2BHy4Z8DZpOmz%2BHzBcKZYsd%2Bz%2BHxVcGFwZXI%3D&sharepage=50&select=1&kind=2&article_date=2020-02-14&news_id=9524794,江蘇台企「4到位」 有秩序復工,"與台灣總部進行視頻會議，通過微信、電話與員工聯繫，遠程布置復產與防疫工作……儘管仍居家隔離，遠紡工業（無錫）有限公司副總經理魏德光已經隨著企業復產，逐漸進入忙碌的工作狀態。
新華社報導，這家台資企業10 
	                    "
0,20200214,https://udndata.com/ndapp/Story?no=9&page=1&udndbid=udndata&SearchString=qL6szCuk6bTBPj0yMDIwMDIxNCuk6bTBPD0yMDIwMDIxNCuz%2BKdPPcFwpliz%2BHy4Z8DZpOmz%2BHzBcKZYsd%2Bz%2BHxVcGFwZXI%3D&sharepage=50&select=1&kind=2&article_date=2020-02-14&news_id=9524847,屏東 居家檢疫385人 無人確診,"新冠肺炎（武漢肺炎）疫情持續增溫，國內目前尚未有社區感染疫情，不過屏東縣政府仍積極「備戰」，防疫第一線人員從過年迄今忙得人仰馬翻，衛生局長施丞貴表示，目前屏東縣並沒有確診病例，居家隔離1人、居家檢疫385 
	                    "
0,20200214,https://udndata.com/ndapp/Story?no=10&page=1&udndbid=udndata&SearchString=qL6szCuk6bTBPj0yMDIwMDIxNCuk6bTBPD0yMDIwMDIxNCuz%2BKdPPcFwpliz%2BHy4Z8DZpOmz%2BHzBcKZYsd%2Bz%2BHxVcGFwZXI%3D&sharepage=50&select=1&kind=2&article_date=2020-02-14&news_id=9524846,支援防疫傳爆肝班表 衛局澄清,"因應新冠肺炎（武漢肺炎）疫情嚴峻，高雄市衛生局疫調支援中心徵調衛生局所專業人員輪值應變，偏鄉衛生所護理人員反映，值了中心小夜班回來，隔天一大早又得到在地衛生所上班，疲於奔命又爆肝。衛生局簡任技正潘炤穎 
	                    "
0,20200214,https://udndata.com/ndapp/Story?no=11&page=1&udndbid=udndata&SearchString=qL6szCuk6bTBPj0yMDIwMDIxNCuk6bTBPD0yMDIwMDIxNCuz%2BKdPPcFwpliz%2BHy4Z8DZpOmz%2BHzBcKZYsd%2Bz%2BHxVcGFwZXI%3D&sharepage=50&select=1&kind=2&article_date=2020-02-14&news_id=9524844,警政署長慰警 台塑為麥寮消毒,"疫情肆虐人心惶惶，警政署長陳家欽關心第一線防疫警員，昨天到雲林縣虎尾派出所及台南學甲派出所為基層警員加油打氣，並關切防疫物資是否充足。此外，台塑六輕也捐贈4公噸消毒水為麥寮鄉大消毒，展現全民防疫決心。
 
	                    "
0,20200214,https://udndata.com/ndapp/Story?no=12&page=1&udndbid=udndata&SearchString=qL6szCuk6bTBPj0yMDIwMDIxNCuk6bTBPD0yMDIwMDIxNCuz%2BKdPPcFwpliz%2BHy4Z8DZpOmz%2BHzBcKZYsd%2Bz%2BHxVcGFwZXI%3D&sharepage=50&select=1&kind=2&article_date=2020-02-14&news_id=9524821,彰中志工隊 20萬口罩轉送醫護,"新冠肺炎（武漢肺炎）疫情延燒，7天2片口罩實名制，讓有口罩需求民眾仍覺得用量不足，彰化縣政府昨天起提供縣內77輛復康巴士司機每天一個口罩，並發送全縣521名身心障礙機構員工每天所需用量，南投有民意代表教民眾D 
	                    "
0,20200214,https://udndata.com/ndapp/Story?no=13&page=1&udndbid=udndata&SearchString=qL6szCuk6bTBPj0yMDIwMDIxNCuk6bTBPD0yMDIwMDIxNCuz%2BKdPPcFwpliz%2BHy4Z8DZpOmz%2BHzBcKZYsd%2Bz%2BHxVcGFwZXI%3D&sharepage=50&select=1&kind=2&article_date=2020-02-14&news_id=9524817,台灣首篇 新冠肺炎論文 登國際期刊,"彰化某大醫院在新冠肺炎（武漢肺炎）爆發後，收治二名新冠肺炎感染病患，最近將治療過程發表在國際頂尖期刊「新英格蘭雜誌」，這是第一篇台灣新冠病毒家庭群聚個案論文，代表台灣對新冠肺炎防治的參與並共享治療經驗 
	                    "
0,20200214,https://udndata.com/ndapp/Story?no=14&page=1&udndbid=udndata&SearchString=qL6szCuk6bTBPj0yMDIwMDIxNCuk6bTBPD0yMDIwMDIxNCuz%2BKdPPcFwpliz%2BHy4Z8DZpOmz%2BHzBcKZYsd%2Bz%2BHxVcGFwZXI%3D&sharepage=50&select=1&kind=2&article_date=2020-02-14&news_id=9524838,台南科大做口罩送弱勢 持續到開學,"新冠肺炎（武漢肺炎）引發緊張，許多人排隊買口罩，台南應用科大服裝設計系徐以庭、蔡惠淳、廖盈媜等學生「想為社會做點事」，3天前返校以手工專長裁縫精緻、佩戴舒適可重覆使用口罩，陸續送給弱勢民眾使用。中華醫大 
	                    "
0,20200214,https://udndata.com/ndapp/Story?no=15&page=1&udndbid=udndata&SearchString=qL6szCuk6bTBPj0yMDIwMDIxNCuk6bTBPD0yMDIwMDIxNCuz%2BKdPPcFwpliz%2BHy4Z8DZpOmz%2BHzBcKZYsd%2Bz%2BHxVcGFwZXI%3D&sharepage=50&select=1&kind=2&article_date=2020-02-14&news_id=9524837,台南 迎開學 防疫物資「準備好了」,"「我們準備好了！」台南市府教育局已完成開學前防疫物資整備，並陸續發送耳（額）溫槍近千支、酒精、漂白水與口罩給學校。教育局長鄭新輝昨天表示，約準備1、2個月的量，加上教育部的補助以及學校自備，應無虞。市長 
	                    "
0,20200214,https://udndata.com/ndapp/Story?no=16&page=1&udndbid=udndata&SearchString=qL6szCuk6bTBPj0yMDIwMDIxNCuk6bTBPD0yMDIwMDIxNCuz%2BKdPPcFwpliz%2BHy4Z8DZpOmz%2BHzBcKZYsd%2Bz%2BHxVcGFwZXI%3D&sharepage=50&select=1&kind=2&article_date=2020-02-14&news_id=9524827,公托高標準防疫 鄭文燦視察,"桃園市公托中心部分家長擔心孩子到群聚環境，恐有感染風險，市長鄭文燦昨天到中路二號社宅公托中心視察，了解中心人員定期替孩子量額溫、酒精消毒雙手、活動區一律戴口罩等，並確認庫存防疫物資充足，他說，公托中心 
	                    "
0,20200214,https://udndata.com/ndapp/Story?no=17&page=1&udndbid=udndata&SearchString=qL6szCuk6bTBPj0yMDIwMDIxNCuk6bTBPD0yMDIwMDIxNCuz%2BKdPPcFwpliz%2BHy4Z8DZpOmz%2BHzBcKZYsd%2Bz%2BHxVcGFwZXI%3D&sharepage=50&select=1&kind=2&article_date=2020-02-14&news_id=9524826,學生若無法返校 「停課不停學」,"因應新冠肺炎（武漢肺炎），教育部規定高中以下學生寒假延長至25日開學，桃園市教育局長高安邦表示，開學後若有學生無法返校，將「停課不停學」，以線上授課輔助學生學習。
25日即將開學，各級學校如臨大敵，桃園市 
	                    "
0,20200214,https://udndata.com/ndapp/Story?no=18&page=1&udndbid=udndata&SearchString=qL6szCuk6bTBPj0yMDIwMDIxNCuk6bTBPD0yMDIwMDIxNCuz%2BKdPPcFwpliz%2BHy4Z8DZpOmz%2BHzBcKZYsd%2Bz%2BHxVcGFwZXI%3D&sharepage=50&select=1&kind=2&article_date=2020-02-14&news_id=9524898,酒測不怕傳病毒？警：會消毒,"新冠肺炎（武漢肺炎）疫情持續受到關注，北市議員周威佑接獲民眾陳情，員警執行酒測時，拿著上一個駕駛人吹氣後未消毒的酒精檢知器，就要下一位駕駛人也吹一下，難道不怕因此傳播病毒。對此，北市交大副大隊長林聖章 
	                    "
0,20200214,https://udndata.com/ndapp/Story?no=19&page=1&udndbid=udndata&SearchString=qL6szCuk6bTBPj0yMDIwMDIxNCuk6bTBPD0yMDIwMDIxNCuz%2BKdPPcFwpliz%2BHy4Z8DZpOmz%2BHzBcKZYsd%2Bz%2BHxVcGFwZXI%3D&sharepage=50&select=1&kind=2&article_date=2020-02-14&news_id=9524804,機器人送貨 免費開放倉儲資源,"新冠肺炎疫情期間，口罩、一次性手套等成了中國民眾手裡的「奢侈品」，每次出門買個菜、拿外賣、取快遞，都對稀缺物資的消耗不免心疼。
中新社報導，因快遞員無法進入小區，南京居民劉先生最近都要「全副武裝」出門 
	                    "
0,20200214,https://udndata.com/ndapp/Story?no=20&page=1&udndbid=udndata&SearchString=qL6szCuk6bTBPj0yMDIwMDIxNCuk6bTBPD0yMDIwMDIxNCuz%2BKdPPcFwpliz%2BHy4Z8DZpOmz%2BHzBcKZYsd%2Bz%2BHxVcGFwZXI%3D&sharepage=50&select=1&kind=2&article_date=2020-02-14&news_id=9524893,疫情嚴峻 高市 御書房 店休1個月,"新冠肺炎（武漢肺炎）疫情嚴峻，包括餐飲在內的許多行業都受到嚴重衝擊，高雄市苓雅區和平路上受藝文人士歡迎的「御書房生活藝術空間」為了防疫，店休一個月；高雄捷運春節到元宵節的運量比去年同期少約兩成，不論是 
	                    "
0,20200214,https://udndata.com/ndapp/Story?no=21&page=1&udndbid=udndata&SearchString=qL6szCuk6bTBPj0yMDIwMDIxNCuk6bTBPD0yMDIwMDIxNCuz%2BKdPPcFwpliz%2BHy4Z8DZpOmz%2BHzBcKZYsd%2Bz%2BHxVcGFwZXI%3D&sharepage=50&select=1&kind=2&article_date=2020-02-14&news_id=9524945,鑽石公主號 又44確診 增至218例 老病可先下船,"停靠日本橫濱港的鑽石公主號郵輪十三日新增四十四人確診新冠肺炎（武漢肺炎），累計船上確診病例已增至二一八人。厚勞省宣布，優先讓船上八十歲以上、有高血壓等病史、住宿沒有窗戶房型的旅客以及病毒採檢陰性者最快 
	                    "
