importance,time,link,title,summary
0,20200530,https://udndata.com/ndapp/Story?no=5&page=1&udndbid=udndata&SearchString=qL6szCuk6bTBPj0yMDIwMDUzMCuk6bTBPD0yMDIwMDUzMCuz%2BKdPPcFwpliz%2BHy4Z8DZpOmz%2BHzBcKZYsd%2Bz%2BHxVcGFwZXI%3D&sharepage=50&select=1&kind=2&article_date=2020-05-30&news_id=9601680,于冠華 50歲還清千萬負債,"于冠華與樂手好友「疫」軍突起，3月組新樂團「玩美天團」，每個樂手大有來頭，吉他手麥、貝斯手阿佑分別是天后蔡依林、天王周杰倫演唱會御用樂手，他們在每個月固定北市酒吧演出3次，成軍恰遇新冠肺炎疫情在台最嚴峻 
	                    "
0,20200530,https://udndata.com/ndapp/Story?no=6&page=1&udndbid=udndata&SearchString=qL6szCuk6bTBPj0yMDIwMDUzMCuk6bTBPD0yMDIwMDUzMCuz%2BKdPPcFwpliz%2BHy4Z8DZpOmz%2BHzBcKZYsd%2Bz%2BHxVcGFwZXI%3D&sharepage=50&select=1&kind=2&article_date=2020-05-30&news_id=9601821,新北 補助畢業生職訓 最高2萬,"因應新冠肺炎衝擊產業，產業若限縮提供新進人員名額，應屆畢業恐求職不易，中央推出安穩青年就業等計畫，鼓勵聘用畢業青年；新北市7月1日起擴增2項，針對應屆畢業找不到工作的青年，有最高2萬元職訓補助，若超過2個月 
	                    "
0,20200530,https://udndata.com/ndapp/Story?no=7&page=1&udndbid=udndata&SearchString=qL6szCuk6bTBPj0yMDIwMDUzMCuk6bTBPD0yMDIwMDUzMCuz%2BKdPPcFwpliz%2BHy4Z8DZpOmz%2BHzBcKZYsd%2Bz%2BHxVcGFwZXI%3D&sharepage=50&select=1&kind=2&article_date=2020-05-30&news_id=9601818,新北市議會 藍綠互槓 吵到散會,"新北市議會邀請市長侯友宜昨天專案報告「新冠肺炎新北市因應作為」，民進黨團指控國民黨團蓄意拖延簽到，形同高雄市議會護航市長韓國瑜；國民黨團則否認。藍綠一路爭吵到散會，侯友宜都上不了報告台，議會也未要求侯 
	                    "
0,20200530,https://udndata.com/ndapp/Story?no=8&page=1&udndbid=udndata&SearchString=qL6szCuk6bTBPj0yMDIwMDUzMCuk6bTBPD0yMDIwMDUzMCuz%2BKdPPcFwpliz%2BHy4Z8DZpOmz%2BHzBcKZYsd%2Bz%2BHxVcGFwZXI%3D&sharepage=50&select=1&kind=2&article_date=2020-05-30&news_id=9601785,彰縣校園 6月起全面開放,"新冠肺炎疫情趨緩，彰化縣政府昨天宣布，6月1日起全縣國中小學校園空間，含戶外空間及場地租借，全面對外開放，以提供運動休閒場所，但是仍要落實防疫新生活；至於畢業典禮、畢業旅行、校外教學，則在完備防疫規範下 
	                    "
0,20200530,https://udndata.com/ndapp/Story?no=9&page=1&udndbid=udndata&SearchString=qL6szCuk6bTBPj0yMDIwMDUzMCuk6bTBPD0yMDIwMDUzMCuz%2BKdPPcFwpliz%2BHy4Z8DZpOmz%2BHzBcKZYsd%2Bz%2BHxVcGFwZXI%3D&sharepage=50&select=1&kind=2&article_date=2020-05-30&news_id=9601788,實名制洽公資料 桃將公開銷毀,"桃園市政府今年4月1日開始，為提高疫調效率、掌握TOCC（旅遊史、職業別、接觸史，是否群聚），實施洽公實名制至今。但因個資攸關隱私，桃園市長鄭文燦昨天上午主持防疫會議表示，實名制洽公出入的資料只能留存28天， 
	                    "
0,20200530,https://udndata.com/ndapp/Story?no=10&page=1&udndbid=udndata&SearchString=qL6szCuk6bTBPj0yMDIwMDUzMCuk6bTBPD0yMDIwMDUzMCuz%2BKdPPcFwpliz%2BHy4Z8DZpOmz%2BHzBcKZYsd%2Bz%2BHxVcGFwZXI%3D&sharepage=50&select=1&kind=2&article_date=2020-05-30&news_id=9601795,南部大學畢典 多數分場分流防疫,"新冠肺炎疫情趨緩，南部各大專院校畢業典禮將在下個月如期舉辦，一律戴口罩量體溫，並採分場分流，部分學校開放家長觀禮，部分則改網路直播觀看，成為最難忘的畢業典禮。
台東大學畢典今天登場，採分流舉辦，分為校 
	                    "
0,20200530,https://udndata.com/ndapp/Story?no=11&page=1&udndbid=udndata&SearchString=qL6szCuk6bTBPj0yMDIwMDUzMCuk6bTBPD0yMDIwMDUzMCuz%2BKdPPcFwpliz%2BHy4Z8DZpOmz%2BHzBcKZYsd%2Bz%2BHxVcGFwZXI%3D&sharepage=50&select=1&kind=2&article_date=2020-05-30&news_id=9601792,女性划龍舟 宜市要重現紅短褲風采,"現在男女平權已是常態，但早年女性參與運動比賽受到限制，還不准划龍舟，宜蘭市公所發現，宜蘭河清朝就有端午龍舟賽，卻直到60年前才解禁讓女性參加，當時女選手穿紅短褲上場，擊敗男性隊伍奪冠，轟動全場，市長江聰 
	                    "
0,20200530,https://udndata.com/ndapp/Story?no=12&page=1&udndbid=udndata&SearchString=qL6szCuk6bTBPj0yMDIwMDUzMCuk6bTBPD0yMDIwMDUzMCuz%2BKdPPcFwpliz%2BHy4Z8DZpOmz%2BHzBcKZYsd%2Bz%2BHxVcGFwZXI%3D&sharepage=50&select=1&kind=2&article_date=2020-05-30&news_id=9601777,黃珊珊：商家優惠擬轉消費者,"記者楊正海、江婉儀、魏翊庭、王燕華╱連線報導
行政院下周將會公布振興券方案，地方縣市也同步拚經濟，新北市長侯友宜表示，新北要做好微型經濟，聯合商圈舉辦優惠跟辦團購，帶動民眾消費；北市副市長黃珊珊說，今 
	                    "
0,20200530,https://udndata.com/ndapp/Story?no=13&page=1&udndbid=udndata&SearchString=qL6szCuk6bTBPj0yMDIwMDUzMCuk6bTBPD0yMDIwMDUzMCuz%2BKdPPcFwpliz%2BHy4Z8DZpOmz%2BHzBcKZYsd%2Bz%2BHxVcGFwZXI%3D&sharepage=50&select=1&kind=2&article_date=2020-05-30&news_id=9601782,福隆沙雕季今登場 陳時中「坐鎮」,"福隆沙雕藝術季今天上午8時在福隆海水浴場登場，受疫情影響，今年沒有外國沙雕師，改以台灣沙雕團隊為主，13位沙雕師打造32座沙雕作品，主題是「巨人的夢遊世界」，入口處有目前最夯的陳時中戴著口罩坐鎮沙雕展。主作 
	                    "
0,20200530,https://udndata.com/ndapp/Story?no=14&page=1&udndbid=udndata&SearchString=qL6szCuk6bTBPj0yMDIwMDUzMCuk6bTBPD0yMDIwMDUzMCuz%2BKdPPcFwpliz%2BHy4Z8DZpOmz%2BHzBcKZYsd%2Bz%2BHxVcGFwZXI%3D&sharepage=50&select=1&kind=2&article_date=2020-05-30&news_id=9601774,侯：活動中心 藝文場館  下月開放 可辦婚禮了,"記者江婉儀、翁浩然、蔡家蓁、游明煌╱連線報導
國內新冠肺炎疫情趨緩，新北市長侯友宜昨表示，6月1日起，新北市開放活動中心、藝文場館等空間，可以舉辦婚禮、開放民眾進出；基隆文化中心也將在6月恢復各項演出，金 
	                    "
0,20200530,https://udndata.com/ndapp/Story?no=15&page=1&udndbid=udndata&SearchString=qL6szCuk6bTBPj0yMDIwMDUzMCuk6bTBPD0yMDIwMDUzMCuz%2BKdPPcFwpliz%2BHy4Z8DZpOmz%2BHzBcKZYsd%2Bz%2BHxVcGFwZXI%3D&sharepage=50&select=1&kind=2&article_date=2020-05-30&news_id=9601944,全球防疫３典範 台灣模式難仿,"台灣精準防疫、決戰境外，防疫成績全球稱羨。但專家提醒，「台灣只是比較幸運」，因為邊境守得嚴謹而將患者阻絕於境外，他指出，台灣醫療體系不足，難以因應大量新冠肺炎確診患者，如今面對後疫情時代，必須思考長期 
	                    "
1,20200530,https://udndata.com/ndapp/Story?no=16&page=1&udndbid=udndata&SearchString=qL6szCuk6bTBPj0yMDIwMDUzMCuk6bTBPD0yMDIwMDUzMCuz%2BKdPPcFwpliz%2BHy4Z8DZpOmz%2BHzBcKZYsd%2Bz%2BHxVcGFwZXI%3D&sharepage=50&select=1&kind=2&article_date=2020-05-30&news_id=9601942,抗疫產業研發慢一步 3點補救,"新冠肺炎已造成全球逾卅五萬人死亡，為防控疫情，世界各國透過國家政策與法規開放，卯足全力開發疫苗、藥物與快篩試劑。專家指出，國內台灣緊急授權命令來得慢，已錯過第一波疫情，但後疫情時代仍需要相關產品，國內 
	                    "
0,20200530,https://udndata.com/ndapp/Story?no=17&page=1&udndbid=udndata&SearchString=qL6szCuk6bTBPj0yMDIwMDUzMCuk6bTBPD0yMDIwMDUzMCuz%2BKdPPcFwpliz%2BHy4Z8DZpOmz%2BHzBcKZYsd%2Bz%2BHxVcGFwZXI%3D&sharepage=50&select=1&kind=2&article_date=2020-05-30&news_id=9601884,遠洋漁工抵港 韓國瑜熱情握手…,"高雄前鎮漁港進入魷釣船返港作業旺季，近日將有百艘遠洋漁船、四千多名漁工陸續入港，因應中央邊境防疫措施調整，遠洋漁工不再「原船檢疫」，須上岸住進防疫旅館。昨天首艘遠洋漁船抵達高雄前鎮，船上有四十多名本國 
	                    "
0,20200530,https://udndata.com/ndapp/Story?no=18&page=1&udndbid=udndata&SearchString=qL6szCuk6bTBPj0yMDIwMDUzMCuk6bTBPD0yMDIwMDUzMCuz%2BKdPPcFwpliz%2BHy4Z8DZpOmz%2BHzBcKZYsd%2Bz%2BHxVcGFwZXI%3D&sharepage=50&select=1&kind=2&article_date=2020-05-30&news_id=9601883,陳時中：境外移入 重點要攔得住,"記者高宇震、張裕珍、曾健祐、鄭維真╱連線報導
衛福部長陳時中昨天穿上客家衫大逛桃園新屋的永安漁港，桃園市長鄭文燦做陪，一起學做手工魚丸，還大啖客家鵝肉、豆瓣紅狗鯊、仙草茶等在地美食。陳時中直誇台灣有很 
	                    "
0,20200530,https://udndata.com/ndapp/Story?no=19&page=1&udndbid=udndata&SearchString=qL6szCuk6bTBPj0yMDIwMDUzMCuk6bTBPD0yMDIwMDUzMCuz%2BKdPPcFwpliz%2BHy4Z8DZpOmz%2BHzBcKZYsd%2Bz%2BHxVcGFwZXI%3D&sharepage=50&select=1&kind=2&article_date=2020-05-30&news_id=9601882,獎助畢業生就業 被批評本末倒置,"畢業求職潮將至，受疫情影響，就業市場恐不樂觀，為此，勞動部砸六十六億元，推六項應屆青年就業措施，其中「青年就業獎勵」，鼓勵畢業生在年底前穩定就業，最高可領十三萬八千元的獎勵金。不過勞團、學者認為，問題 
	                    "
0,20200530,https://udndata.com/ndapp/Story?no=20&page=1&udndbid=udndata&SearchString=qL6szCuk6bTBPj0yMDIwMDUzMCuk6bTBPD0yMDIwMDUzMCuz%2BKdPPcFwpliz%2BHy4Z8DZpOmz%2BHzBcKZYsd%2Bz%2BHxVcGFwZXI%3D&sharepage=50&select=1&kind=2&article_date=2020-05-30&news_id=9601979,讚台灣環境 選手談休賽心得,"受到新冠肺炎疫情影響全球網壇陷入停擺狀況，讓我國不少網球好手都選擇在本周開打的防疫盃全國網球錦標賽出賽，包括李亞軒、台英混血的葛蘭喬安娜、謝淑薇胞妹謝語倢昨天都在單打賽事中登場，並讚嘆我國在疫情中仍能 
	                    "
0,20200530,https://udndata.com/ndapp/Story?no=21&page=1&udndbid=udndata&SearchString=qL6szCuk6bTBPj0yMDIwMDUzMCuk6bTBPD0yMDIwMDUzMCuz%2BKdPPcFwpliz%2BHy4Z8DZpOmz%2BHzBcKZYsd%2Bz%2BHxVcGFwZXI%3D&sharepage=50&select=1&kind=2&article_date=2020-05-30&news_id=9601985,陽台唱歌之外 還少了什麼？,"新冠肺炎剛肆虐全球時，義大利民眾不能出門，在陽台唱歌娛人娛己，但苦中作樂不只三五天，成為三五個月時，那要注意的就不只是唱歌了。這世界被病毒所迫還發生了什麼？別人別國還做了什麼？
新冠病毒比流感病毒傳染 
	                    "
1,20200530,https://udndata.com/ndapp/Story?no=22&page=1&udndbid=udndata&SearchString=qL6szCuk6bTBPj0yMDIwMDUzMCuk6bTBPD0yMDIwMDUzMCuz%2BKdPPcFwpliz%2BHy4Z8DZpOmz%2BHzBcKZYsd%2Bz%2BHxVcGFwZXI%3D&sharepage=50&select=1&kind=2&article_date=2020-05-30&news_id=9601830,＋0效應 5月購屋增2成 新北最熱,"國內疫情緩和、防疫措施大解封倒數，及股災快速回穩，房市買氣延續四月下旬人氣回籠的趨勢，永慶屋屋、住商不動產昨發布五月內部交易資料顯示，五月爆出一波成交潮，全國五月交易量較四月成長二成；信義房屋內部統計 
	                    "
1,20200530,https://udndata.com/ndapp/Story?no=23&page=1&udndbid=udndata&SearchString=qL6szCuk6bTBPj0yMDIwMDUzMCuk6bTBPD0yMDIwMDUzMCuz%2BKdPPcFwpliz%2BHy4Z8DZpOmz%2BHzBcKZYsd%2Bz%2BHxVcGFwZXI%3D&sharepage=50&select=1&kind=2&article_date=2020-05-30&news_id=9601811,4月製造業景氣 第2個藍燈,"台經院昨公布四月份製造業景氣燈號，受新冠肺炎疫情衝擊，全球終端需求大幅轉弱、國際原油與原物料價格重挫影響，衝擊傳統製造業表現，四月亮出代表景氣衰退的藍燈，連兩個月藍燈。台經院示警，雖各國開始逐步解除封 
	                    "
0,20200530,https://udndata.com/ndapp/Story?no=24&page=1&udndbid=udndata&SearchString=qL6szCuk6bTBPj0yMDIwMDUzMCuk6bTBPD0yMDIwMDUzMCuz%2BKdPPcFwpliz%2BHy4Z8DZpOmz%2BHzBcKZYsd%2Bz%2BHxVcGFwZXI%3D&sharepage=50&select=1&kind=2&article_date=2020-05-30&news_id=9601955,栗談話…給蔡政府也給華府聽,"前天中共全國人大會議才通過港版國安法有關草案，昨天又登場「反分裂國家法」實施十五周年座談會，一涉國家安全，一談反對分裂，時間安排引發關注。中共人大委員長栗戰書昨在座談會對台談話，凸顯兩個反對和一個最後 
	                    "
0,20200530,https://udndata.com/ndapp/Story?no=25&page=1&udndbid=udndata&SearchString=qL6szCuk6bTBPj0yMDIwMDUzMCuk6bTBPD0yMDIwMDUzMCuz%2BKdPPcFwpliz%2BHy4Z8DZpOmz%2BHzBcKZYsd%2Bz%2BHxVcGFwZXI%3D&sharepage=50&select=1&kind=2&article_date=2020-05-30&news_id=9602143,紅襪春訓基地重啟 林子偉歸隊,"紅襪重啟佛州春訓基地，部分球員已經返回隊上訓練，首席棒球長布隆（Chaim Bloom）表示，歸隊人數難以估算，因為「每天都有變化」，台灣好手林子偉也是回到春訓基地報到的球員之一。
大聯盟在3月中旬因突然襲捲全美 
	                    "
0,20200530,https://udndata.com/ndapp/Story?no=26&page=1&udndbid=udndata&SearchString=qL6szCuk6bTBPj0yMDIwMDUzMCuk6bTBPD0yMDIwMDUzMCuz%2BKdPPcFwpliz%2BHy4Z8DZpOmz%2BHzBcKZYsd%2Bz%2BHxVcGFwZXI%3D&sharepage=50&select=1&kind=2&article_date=2020-05-30&news_id=9602036,防疫宅生活 小幸福．大療癒,"生活需要儀式感，肌膚也是，從臉上擦的，到身上穿的，腳下踩的，肌膚觸感提升，讓心靈有富足感，在這個疫情紛擾的時代，透過這些具體而微地堅持，讓生活中的小事，不再只是例行公事，成為每天最期待的幸福感泉源。
 
	                    "
1,20200530,https://udndata.com/ndapp/Story?no=27&page=1&udndbid=udndata&SearchString=qL6szCuk6bTBPj0yMDIwMDUzMCuk6bTBPD0yMDIwMDUzMCuz%2BKdPPcFwpliz%2BHy4Z8DZpOmz%2BHzBcKZYsd%2Bz%2BHxVcGFwZXI%3D&sharepage=50&select=1&kind=2&article_date=2020-05-30&news_id=9602097,國際財經市場本周回顧,"歐美股市
經濟重啟及疫苗進展 美股收高
美中緊張關係加劇，川普周五宣布中國政策壓抑股市，聯準會褐皮書顯示，新冠疫情嚴重損害美國經濟，造成失業及企業倒閉，企業對經濟復甦步調悲觀，經濟前景仍存在高度不確定性 
	                    "
1,20200530,https://udndata.com/ndapp/Story?no=28&page=1&udndbid=udndata&SearchString=qL6szCuk6bTBPj0yMDIwMDUzMCuk6bTBPD0yMDIwMDUzMCuz%2BKdPPcFwpliz%2BHy4Z8DZpOmz%2BHzBcKZYsd%2Bz%2BHxVcGFwZXI%3D&sharepage=50&select=1&kind=2&article_date=2020-05-30&news_id=9602091,台股 萬一跳探戈,"台股本周持續向上挺進，一度創下11087點的波段新高價，無奈因香港安全法與MSCI季度調整，最終周五收在10,941點，累計一周上漲1.21%，離一萬一千點大關僅距一步之遙。櫃買指數則在生技股的支撐下，上漲2.24%，表現依舊 
	                    "
1,20200530,https://udndata.com/ndapp/Story?no=29&page=1&udndbid=udndata&SearchString=qL6szCuk6bTBPj0yMDIwMDUzMCuk6bTBPD0yMDIwMDUzMCuz%2BKdPPcFwpliz%2BHy4Z8DZpOmz%2BHzBcKZYsd%2Bz%2BHxVcGFwZXI%3D&sharepage=50&select=1&kind=2&article_date=2020-05-30&news_id=9602071,財報接棒 疫情概念股續夯,"全球新冠肺炎疫情持續延燒，帶動醫材、疫苗、生技、檢測等疫情概念股，近期表現持續走強，下周各上市櫃將開始公告5月營收，可望繼續成為市場焦點。其中，法人預期，如恆大（1325）、康那香（9919）、熱映（3373）等醫 
	                    "
0,20200530,https://udndata.com/ndapp/Story?no=30&page=1&udndbid=udndata&SearchString=qL6szCuk6bTBPj0yMDIwMDUzMCuk6bTBPD0yMDIwMDUzMCuz%2BKdPPcFwpliz%2BHy4Z8DZpOmz%2BHzBcKZYsd%2Bz%2BHxVcGFwZXI%3D&sharepage=50&select=1&kind=2&article_date=2020-05-30&news_id=9602067,希臘將開放29國觀光客,"希臘29日宣布，將於6月15日開放29個國家觀光客入境，恰好趕在旅遊旺季前幾天。這些國家包括德國、奧地利、丹麥、挪威、塞浦路斯、以色列、瑞士、日本、馬爾他、保加利亞、中國大陸、克羅埃西亞、澳洲、紐西蘭、北馬其 
	                    "
0,20200530,https://udndata.com/ndapp/Story?no=31&page=1&udndbid=udndata&SearchString=qL6szCuk6bTBPj0yMDIwMDUzMCuk6bTBPD0yMDIwMDUzMCuz%2BKdPPcFwpliz%2BHy4Z8DZpOmz%2BHzBcKZYsd%2Bz%2BHxVcGFwZXI%3D&sharepage=50&select=1&kind=2&article_date=2020-05-30&news_id=9602147,罷韓 遊行衝聲量  韓營 市政牌護盤,"進入罷韓決戰黃金周，今天、明天是6月6日投票前最後的周末假日，罷韓團體推出「決戰黃金周就是要遊行」，除了要到岡山、鳳山完成「三山宣言」，也選在高雄市七處重要歷史事件點，天天安排遊行聚人氣衝聲量。韓國瑜仍 
	                    "
0,20200530,https://udndata.com/ndapp/Story?no=32&page=1&udndbid=udndata&SearchString=qL6szCuk6bTBPj0yMDIwMDUzMCuk6bTBPD0yMDIwMDUzMCuz%2BKdPPcFwpliz%2BHy4Z8DZpOmz%2BHzBcKZYsd%2Bz%2BHxVcGFwZXI%3D&sharepage=50&select=1&kind=2&article_date=2020-05-30&news_id=9602146,治水助攻 韓營 冰處理 罷韓,"高雄市長韓國瑜遭罷免案投票日倒數一周，外界評估因連日大雨高市府危機處理得宜，對韓的情勢有穩定效果。但韓營人士評估，目前情勢仍不樂觀，韓現在就是全力拚市政，冰處理罷韓案。
藍營高雄地方人士表示，這一陣子 
	                    "
0,20200530,https://udndata.com/ndapp/Story?no=33&page=1&udndbid=udndata&SearchString=qL6szCuk6bTBPj0yMDIwMDUzMCuk6bTBPD0yMDIwMDUzMCuz%2BKdPPcFwpliz%2BHy4Z8DZpOmz%2BHzBcKZYsd%2Bz%2BHxVcGFwZXI%3D&sharepage=50&select=1&kind=2&article_date=2020-05-30&news_id=9602100,民團倡微增健保費 讓醫院聘看護,"我國因應新冠肺炎疫情拉高邊境防線，中國籍看護過年後無法回台，台籍看護也因疫情降低赴醫院接案意願，傳出醫院「看護荒」。
民間看護中心經理表示，許多醫院合約看護為中國籍，過年後回不來，台籍看護也擔憂感染， 
	                    "
0,20200530,https://udndata.com/ndapp/Story?no=34&page=1&udndbid=udndata&SearchString=qL6szCuk6bTBPj0yMDIwMDUzMCuk6bTBPD0yMDIwMDUzMCuz%2BKdPPcFwpliz%2BHy4Z8DZpOmz%2BHzBcKZYsd%2Bz%2BHxVcGFwZXI%3D&sharepage=50&select=1&kind=2&article_date=2020-05-30&news_id=9602151,市政牌尬政治牌,"罷韓投票倒數七天，高雄市選委會今天舉行罷免案公辦電視說明會，領銜人陳冠榮唱獨角戲，批評高雄市長韓國瑜落跑不出席說明會，並呼籲高雄青年返鄉投票；同一時間，韓國瑜在梓官區巡視雨災農損，強化冰處理罷韓案的基 
	                    "
1,20200530,https://udndata.com/ndapp/Story?no=35&page=1&udndbid=udndata&SearchString=qL6szCuk6bTBPj0yMDIwMDUzMCuk6bTBPD0yMDIwMDUzMCuz%2BKdPPcFwpliz%2BHy4Z8DZpOmz%2BHzBcKZYsd%2Bz%2BHxVcGFwZXI%3D&sharepage=50&select=1&kind=2&article_date=2020-05-30&news_id=9601842,精準醫療基金 新金雞,"由於新冠肺炎疫情的擴散，今年以來，市場資金大量湧向具有題材的醫療類股，帶動股價走高。國內投信發行的生醫相關基金表現不俗，累計今年以來的報酬率5.6%，打敗MSCI世界健康照護指數，其中，又以聚焦創新醫療的第一 
	                    "
0,20200530,https://udndata.com/ndapp/Story?no=36&page=1&udndbid=udndata&SearchString=qL6szCuk6bTBPj0yMDIwMDUzMCuk6bTBPD0yMDIwMDUzMCuz%2BKdPPcFwpliz%2BHy4Z8DZpOmz%2BHzBcKZYsd%2Bz%2BHxVcGFwZXI%3D&sharepage=50&select=1&kind=2&article_date=2020-05-30&news_id=9601806,旺宏鈊象 四檔活力旺,"Sony將推出PS5，為遊戲股話題加溫。投顧法人表示，多數遊戲股股價已休息一段時間，不排除趁勢再吸引資金流入。權證發行商表示，如看好旺宏（2337）、鈊象（3293）等概念股，可透過權證商品布局。
Sony預計6月3日公布 
	                    "
1,20200530,https://udndata.com/ndapp/Story?no=37&page=1&udndbid=udndata&SearchString=qL6szCuk6bTBPj0yMDIwMDUzMCuk6bTBPD0yMDIwMDUzMCuz%2BKdPPcFwpliz%2BHy4Z8DZpOmz%2BHzBcKZYsd%2Bz%2BHxVcGFwZXI%3D&sharepage=50&select=1&kind=2&article_date=2020-05-30&news_id=9601798,雲端醫療防疫 投信按讚,"美中貿易關係趨於緊張，加上港版國安法通過，亞股與台股本周震盪整理。投信法人表示，現階段台股偏高檔整理，雲端、醫療與防疫類股仍是亮點，逢低分批介入。
富蘭克林華美第一富基金經理人周書玄分析，台股基本面不 
	                    "
0,20200530,https://udndata.com/ndapp/Story?no=38&page=1&udndbid=udndata&SearchString=qL6szCuk6bTBPj0yMDIwMDUzMCuk6bTBPD0yMDIwMDUzMCuz%2BKdPPcFwpliz%2BHy4Z8DZpOmz%2BHzBcKZYsd%2Bz%2BHxVcGFwZXI%3D&sharepage=50&select=1&kind=2&article_date=2020-05-30&news_id=9601802,餐飲股業績 有望回溫,"國內新冠肺炎疫情緩和使消費者外出用餐意願提升，餐飲營業額下滑幅度已見收歛，加上振興券即將問市，法人機構認為，將有助國內上市櫃餐飲股業績築底回溫，但全年業績能否回復去年水準，仍需觀察，族群評價維持中立。 
	                    "
0,20200530,https://udndata.com/ndapp/Story?no=39&page=1&udndbid=udndata&SearchString=qL6szCuk6bTBPj0yMDIwMDUzMCuk6bTBPD0yMDIwMDUzMCuz%2BKdPPcFwpliz%2BHy4Z8DZpOmz%2BHzBcKZYsd%2Bz%2BHxVcGFwZXI%3D&sharepage=50&select=1&kind=2&article_date=2020-05-30&news_id=9601930,中古屋交易熱 5月暴增兩成,"國內防疫有成，中古屋買氣出現回籠趨勢，信義房屋、永慶房屋、住商機構及台灣房屋等四大房仲5月交易量皆出現反彈，信義房屋統計內部資料顯示，全台交易量呈現月增24%，且較去年同期增加16%，除了反應購屋信心回溫，第 
	                    "
0,20200530,https://udndata.com/ndapp/Story?no=40&page=1&udndbid=udndata&SearchString=qL6szCuk6bTBPj0yMDIwMDUzMCuk6bTBPD0yMDIwMDUzMCuz%2BKdPPcFwpliz%2BHy4Z8DZpOmz%2BHzBcKZYsd%2Bz%2BHxVcGFwZXI%3D&sharepage=50&select=1&kind=2&article_date=2020-05-30&news_id=9601903,台塑化看景氣 非常不樂觀,"「台塑四寶」昨（29）日由台塑化打頭陣，第一家召開股東常會，董事長陳寶郎表示，對於今年石化業景氣非常不樂觀。
他表示，雖美中貿易戰第一階段協議已於今年元月15日完成簽署，但雙方持續交鋒，問題並沒有解決；如 
	                    "
1,20200530,https://udndata.com/ndapp/Story?no=41&page=1&udndbid=udndata&SearchString=qL6szCuk6bTBPj0yMDIwMDUzMCuk6bTBPD0yMDIwMDUzMCuz%2BKdPPcFwpliz%2BHy4Z8DZpOmz%2BHzBcKZYsd%2Bz%2BHxVcGFwZXI%3D&sharepage=50&select=1&kind=2&article_date=2020-05-30&news_id=9601945,經濟治理新課題 也該超前部署,"新冠肺炎疫情在全球走過高峰後，很多國家逐漸鬆綁管制，恢復正常經濟活動，台灣也領先全球紓困振興雙管齊下，解封救經濟。
疫情早晚會過去，特別是疫苗研發已有成果，不久就可以問世抗疫。然而，肺炎的衝擊太大，全 
	                    "
0,20200530,https://udndata.com/ndapp/Story?no=42&page=1&udndbid=udndata&SearchString=qL6szCuk6bTBPj0yMDIwMDUzMCuk6bTBPD0yMDIwMDUzMCuz%2BKdPPcFwpliz%2BHy4Z8DZpOmz%2BHzBcKZYsd%2Bz%2BHxVcGFwZXI%3D&sharepage=50&select=1&kind=2&article_date=2020-05-30&news_id=9601629,台信城易迅 全能智慧防疫宅,"近期在新店房市引起矚目的指標個案「城易迅」，距離大坪林站僅350米，周邊生活機能完善便利，在具備多樣商圈優勢之下，加上當地許久未曾推出新案，該案公開即吸引許多在地客關注，銷售創下亮眼佳績。
在捷運核心地段 
	                    "
0,20200212,https://udndata.com/ndapp/Story?no=1&page=1&udndbid=udndata&SearchString=qL6szCuk6bTBPj0yMDIwMDIxMiuk6bTBPD0yMDIwMDIxMiuz%2BKdPPcFwpliz%2BHy4Z8DZpOmz%2BHzBcKZYsd%2Bz%2BHxVcGFwZXI%3D&sharepage=50&select=1&kind=2&article_date=2020-02-12&news_id=9523140,張上淳：防疫需要 隔離、檢疫14天,"2月10日起，中港澳轉機入境者，必須居家檢疫14天。
中國大陸新冠肺炎（武漢肺炎）疫情持續延燒，14隱然成為一個魔術數字。
有人在臉書貼文，今天居家隔離進入第四天，再10天就可以出關了，眾人留言鼓勵她再忍耐幾天 
	                    "
0,20200212,https://udndata.com/ndapp/Story?no=2&page=1&udndbid=udndata&SearchString=qL6szCuk6bTBPj0yMDIwMDIxMiuk6bTBPD0yMDIwMDIxMiuz%2BKdPPcFwpliz%2BHy4Z8DZpOmz%2BHzBcKZYsd%2Bz%2BHxVcGFwZXI%3D&sharepage=50&select=1&kind=2&article_date=2020-02-12&news_id=9523229,疫情中的數位3C事,"新型冠狀病毒防疫展開，為避免群聚感染，除了延期開工開學外，中國大陸各一線城市紛紛採被稱為「封城/半封城」的「封閉式管理」，幾乎希望人人待在家中、沒事不要出門。
有些與數位相關的消息引起我的注意。一是在停 
	                    "
0,20200212,https://udndata.com/ndapp/Story?no=3&page=1&udndbid=udndata&SearchString=qL6szCuk6bTBPj0yMDIwMDIxMiuk6bTBPD0yMDIwMDIxMiuz%2BKdPPcFwpliz%2BHy4Z8DZpOmz%2BHzBcKZYsd%2Bz%2BHxVcGFwZXI%3D&sharepage=50&select=1&kind=2&article_date=2020-02-12&news_id=9523211,前主播蘇逸洪 3月郵輪之旅如期出發,"前華視主播蘇逸洪退休後熱愛郵輪旅行，而近日新冠肺炎疫情拉警報，郵輪鑽石公主號竟有上百例確診病例，蘇逸洪3月還有趟郵輪之旅，要到南美洲搭船到美國，他說沒打算取消，「南美很遠，目前還沒有疫情，所以不會太擔心 
	                    "
